0,1,2,3,id,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
32,,,,13594641_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maybe some of you people should grow up , You don`t pick a man or woman for your mate because of the color of their eyes and hair .,,,13594695_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Their is much more to that if your hoping for a successful relationship and marriage .,,,,13594695_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I think character and social behavior are the most important , and having blond hair and blue eyes are not going to gaurantee these qualities .,,,13594695_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I've seen that documentary for some time ago , and I suppose that it has been broadcasted in other nordic countries , too .,,13595023_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anyway , it 's worth watching .,,,13595023_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold Rüütel , forseta Eistlands , segir þjóð sína afar þakkláta Íslendingum fyrir að hafa haft hugrekki til að viðurkenna sjálfstæði Eistlands fyrstir ríkja í ágúst 1991 á meðan önnur ríki heims þögðu .,,13595072_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The president said it sent an important message to other nations that Icelanders recognized their independance .,,,,13595072_10.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ First in the world ] We were not afraid to stand up against Soviet terror , to this I take great pride as you all see The larger article in itself you may find here : http://www.mbl.is/mm/frettir/innlent ... ml ? nid = 1083256,,,13595072_11.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rüütel , sem staddur er hér á landi í opinberri heimsókn ásamt eiginkonu sinni , Indgrid Rüütel , sagði ennfremur að mikill ótti hafi verið við að Sovétríkin beittu landið hervaldi eftir sjálfsstæðisyfirlýsinguna .,13595072_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rüütel talaði um hve erfiðir tímar hefðu verið þegar sjálfstæðisyfirlýsingin var gefin út .,,,,13595072_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Þá var Persaflóastríðið og miklir umbrotatímar í Sovétríkjunum .,,,,13595072_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forsetinn segir það hafa sent mikilvæg skilaboð til annarra þjóða að Íslendingar skyldu styðja sjálfsstæðisyfirlýsinguna .,,,,13595072_5.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
------------------------------------------------------- Arnold Rüütel , president of Estonia , says his nation is grateful to Icelanders for having the courage of recognizing Estonia 's independance while other countries kept quiet .,,13595072_6.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rüütel , which is here [ in Iceland ] on a public visit with his wife , Indgrid Rüütel , said furthermore tat alot of fear had been of Soviets using military force after their decloration of independance .,13595072_7.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rüütel spoke of how hard the times had been at the time of the decloration of independance .,,,,13595072_8.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gulf War was being waged and great times of transformation were taking place in the Soviet Union .,,,,13595072_9.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I say let him in and let him rant his mouth with all the Mudslums !,,,,13595139_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It will shed light on their true nature .,,,,13595139_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
When the homos tried to have a fag pride parade in Serbia a few years ago they were beaten up .,,,,13595169_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I 'm not suggesting anything here ...,,,,13595169_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aragorn,,,,13595169_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It was too much police and security police involving , but you will see in Latvia.Also , all that crap was lasting about some 45 minutes .,,13595173_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,,,,13595173_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idiotic.,,,,13595284_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
They fought for their country and what they believed in .,,,,13595284_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Are they somehow less worthy because they fought for the `` wrong '' side ? 2508,,,,13595284_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome to Stormfront , Eldritch !,,,13595419_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Here is a link to Philippe Rushton 's review of Vanhanen and Lynn 's IQ and the Wealth of Nations : http://www.ssc.uwo.ca/psychology/fac ... /L & Vreview.pdf,,,,13595419_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well I heard that the airport is in the process of implementing their new security procedures and subsequently did n't have an x-ray device or metal detector ...,,,,13595473_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
dont you get cold when you step out from the water ??? i always figured i 'd freeze my butt off if i did !!!,,,,13595757_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wow!,,,,13595855_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do you mean there is one classroom in Norway which has only one white child in it ?,,,,13595855_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It sounds like you are at the very beginning of the immigration problem .,,,,13595855_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
In England there are whole cities that are almost majority ethnic and hundreds of schools with no white children ...,,,,13595855_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I can sincerely tell you that I am certain he was a beautiful man and I love names of honour and those which hold origo within our folklore . ... for him .,,,,13595927_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I have made it clear on this forum many times that I have nothing against gays as such .,,,,13596109_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
But as for them adopting kids , the answer is NO .,,,13596109_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three and a half hour after I 've told them the same , and they still keep talking on and on about nothing .,,,13596220_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damn you all for making me tag along with you .. !,,,,13596220_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
According to this story , the two Swedes were outnumbered , and the video only showed the final few seconds .,,13596256_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
One guy 's face is clearly shown at the end , and the coon in the suit is a well-know football player according to this article .,,,13596256_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Have there been any arrests ?,,,,13596256_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nationalvanguard.org/story.php ? id = 4191,,,,13596256_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
This truly goes to show that non whites will follow whites anywhere .,,,,13596651_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
They ca n't survive without us , but they do us nothing but harm .,,,13596651_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glædelig jul !,,,,13597435_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Norwegian uncle has been visiting , and he has shared with us some things about Christmas celebrated in Norway ...,,,13597435_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interesting .,,,,13597435_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I also have been talking to a person from Denmark , and I learned about gingerbread , dancing around the tree , and the various customs of Jul ( Dinner ,13597435_4.txt, place presents under the tree , desert , dance around tree , open presents ) .,,,,,,,,,,,,,,,,,,,,,,,
I found it to be pretty interesting , and I hope you all had a Gædelig jul !,,,13597435_5.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca n't wait until tomorrow !,,,,13597435_6.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hups..,,,,13597604_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finns and Sweds can become even closer after this and we can start to become true brethren nations like we always should have been .,,,,13597604_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I had actualy written th epost for last summer but had to cancel my trip ... so it is 2005 !!! ok every body cool ? * L * Shann 2508,,,,13597654_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I've been out all day today and I have n't seen a single one of ' em .,,,,13598060_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
All in all , it was a good day .,,,13598060_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Of course , I live in a rather small town ( 30.000 inhabitants ) .,,,13598060_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
As far as im concerned as soon as the little half breed is born , it should be tied round her neck and both mother and mulattoe should be flung in the nearest river.Lets see if daddy jumps in to save them !,,,13598214_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
There's no reason to drive cars with engines larger than 7 liters either ...,,,,13598406_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nor poison your body with alcohol ... nor listen to music at a very loud volume ...,,,,13598406_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I do / will continue doing all of the above .,,,,13598406_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I find that surprising , since Finland after all once conquered Sweden , and ockupied it for several hundred years .,,13598771_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oh wait , that never happened ...,,,13598771_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I think they are just desperately trying to be more popish than the Pope himself and avoid accusations of racism before they are even expressed by demanding increased immigration .,,,,13598801_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bottom line is , waht are the ethnic breakdowns of each immigrant group admitted for the latest year available , if anyone knows ? diablo,,13598974_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOL, ok I give up I just had never heard that specific word before and it was n't in my dictionary .,,,13599267_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
And since I 'm not really Sture Allén or Horace Engdahl I ca n't say if it 's in Svenska Akademins Ordlista .,,,,13599267_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thats what I tried to tell those nuts over on the health a fitness thread and was attacked for it in post ????,,,,13600175_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thank You for Proving What I said,,,,13600175_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
i think some of you are a bit wrong on this one since Our Race Is Our Nation when will you learn ?,,,,13600193_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I think the Jews hide in liberal Sweden , in the idea that nobody would guess that it is somebody other than Scandinavians at work .,,,13600264_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,,,,13600264_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I would like to knock a lot of people 's heads together but I only have two hands !!!,,,,13600356_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
No more about this in this thread please .,,,,13600356_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talk about something nice .,,,,13600356_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I allways stare at them first with very serious eyes and from long distance .,,,,13600405_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Then they show some shame in their face and turn away their eyes and do not disturb me with their staring .,,,,13600405_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,,,,13600405_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excellent Korefan !,,,,13600551_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It is just starting to happen in Riga .,,,,13600551_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Some of the things I noticed were shop tailors dummies that were black , a couple of mud restaurants , and the germ of blacks being `` fashionable '' taking root .,,13600551_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I seen a young Latvian girl at Prague airport with a very dark arab and their little girl about 2 was very dark .,,,,13600553_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hear hear !,,,,13600800_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voice of sanity speaking at last on SF !,,,,13600800_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
You will get my unreserved and total support !,,,,13600800_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hail to the new King of Norway !,,,,13600800_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It where loads of them when I was in Thailand , Thaiguys running up from the water screaming `` Tsunami tsunami !! '' and behind them is a one foot wave,,,13600886_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm back and I hope that Teárlach is too or at least that JJT brave enugh to tell me who did it .,,,,13601312_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
There comes a moment when we must act , regardless of the consequences .,,,13601461_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
However I hope we 'll get off our butts before then .,,,,13601461_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
They sometimes ride the ice south ... they turn up in Iceland once in a few years and I think they are common in Svalbard with its frozen sea .,,,,13601622_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Words of old wisdom , `` proverbs '' : `` Paljon puhetta , vähän villoja '' - ( context : shearing ) `` Lot ´ s of talk , few of wool '' ( meaning : shut up and do your work ) `` Missä paljon puhetta ,13602100_1.txt," sieltä totuus kaukana '' - ( context : universal ) "" ", Truth is far away ," where there ´ s much speech "" ( meaning : blabbering for vanitys sake is not only useless but also a sin )",,,,,,,,,,,,,,,,,,,,,,,,
I've only seen four Jews in my whole life , and those Jews were on the Silja Europa ship , going to Stockholm .,,13602291_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
26155,,,,13602291_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well, the entire world is being brain-washed by Judeo-American films , today everyone has a Jew in every corner of your house .,,13602525_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes, I have very rarely seen Scandinavian-looking people with brown eyes .,,,13602527_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
In fact , I ca n't remember when I last saw one .,,,13602527_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
None of my relatives have brown eyes , obviously .,,,13602527_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't smoke , do n't drink , do n't chew gum , try to eat little sugar ,13602675_1.txt, little artificial ingredients , little sweeteners and preservatives ; healthy and pure , like it should be .,,,,,,,,,,,,,,,,,,,,,,,,
So far as I have seen , it has n't .,,,13603048_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
There just has n't been any complainers recently but in those glory days of e.g. Pontifex et al complaints and protests were commonplace and everyday occurrences .,,,,13603048_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I heard he turned down the offer of a 5 year contract with Valentino to pursue a very lucrative extremist lifestyle ..,,,,13603315_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
More ethnic crime .,,,,13603439_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethnic crime never ends it seems .,,,,13603439_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am thinking to create a thread dedicated to crimes commited by immigrants .,,,,13603439_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Click Here For Video Look at what is happening in sweden ..,,,,13603677_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
And they are just growing in numbers , this is probably gonna happen all over europe,,,13603677_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The negress above have boasted about that she will become the first black woman as the prime minister of Sweden .,,,,13603727_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
In your dreams negress , when SD comes into the Riksdag ...,,,13603727_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strange that it is not allowed to clip the tail from dog , but it is allowed to clip 8 days old boys forskin ? 2508,,,13604063_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lervik does not sound like a name on a person but is rather a name on place .,,,,13604288_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It means `` muddy bay '' .,,,,13604288_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
If that number is correct then it is impressive .. those men were heroes and patriots who faught for our way of life against red army .,,,,13604501_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It makes me so damn angry that the swedes ca n't see it !!!,,,,13604801_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The blacks and browns are detroying sweden and nobody does anything about it ! : madex : madex : madex,,,,13604801_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The only thing manipulated here are the minds of few foreigners , who reckon they can live amongest superiour , pagan blood .,,13604948_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Det er forresten en ting til Órkneyjar vil si deg , `` Tack så mycket . '',,,13604948_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
What say you of Jotunheim ?,,,,13604948_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do you have any figures on this ?,,,,13604958_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I 'm pretty sure that tens of billions are sent abroad every year even though 50 + % stays in Sweden .,,,,13604958_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hmm... let 's try again , viewing by number of asylum seekers per 1,000 population .,,13605248_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
By per capita take-ins , Norway was the worst in 2001 , but apparently the Norwegians cracked down in 2004 and they 're now lower than Sweden 's rate .,,13605248_10.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aragorn,,,,13605248_11.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
These are much more important in my estimation .,,,,13605248_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
For instance , the U.S. lets in about 900,000 people legally every year , while Canada lets in about 225,13605248_3.txt,000 .,,,,,,,,,,,,,,,,,,,,,,,,,,
However , in per-capita rates , U.S. legal immigration is at about 3 per 1,000 annually ,13605248_4.txt, while for Canada it 's about 7 .,,,,,,,,,,,,,,,,,,,,,,,,,,
Thus , shockingly , Canada may actually achieve a non-white majority before the U.S. does .,,13605248_5.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark : 2.3 ( 2001 ) , 1.1 ( 2002 ) , 0.9 ( 2003 ) , 0.6 ( 2004 ) . ( assuming population of 5.4 million ) Good job Denmark !,13605248_6.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let 's see it get down to zero !,,,,13605248_7.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway : 3.3 ( 2001 ) , 3.9 ( 2002 ) , 3.5 ( 2003 ) , 1.8 ( 2004 ) . ( assuming population of 4.5 million ) Sweden : 2.6 ( 2001 ) ,13605248_8.txt, 3.7 ( 2002 ) , 3.5 ( 2003 ) , 2.6 ( 2004 ) . ( assuming population of 8.9 million ) Iceland is at about 0.2 .,,,,,,,,,,,,,,,,,,,,,,,,
Finland , however , used to be very low , but it 's now higher than Denmark and nearly as high as Norway .,13605248_9.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Does You do n't know anything about that person except what they themselves have chosen to tell sound familiar ?,,,,13605548_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Without knowing it yourself , you have judged me .,,,13605548_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
And there you have it .,,,,13605548_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
If everything was in one section no one would be able to follow anything it 's already hectic as it is .,,,,13606012_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Five years ago there were zero `` apathetic refugee children '' in Sweden .,,,,13606395_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Now there are hundreds and in a few years there will be thousands .,,,,13606395_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
All of them plus tens of thousands of their relatives will get to stay here .,,,,13606395_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insanity is running amok in this once great country .,,,,13606395_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I will go to sleep now , as I have to wake up reasonably early this morrow .,,,13606532_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please try to behave , all of you naughty children .,,,13606532_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good night from Europe .,,,,13606532_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
One sign that you are living in a small town must be when your local library only has one book about Nordic languages , 50 pages thin and published in 1942 .,,,13606820_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes, we are but you will find these people are often Nordic as their subrace .,,,13606903_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am 1,96 meters tall , and I can pass as a Norwegian or Danish guy .,,13606903_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maybe the Centre spent all their money buying Nogger Black ice cream to keep people away from seeing this awful racist product 100,,,,13607285_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
That is good news When i was in Norge ..,,,,13607337_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The only Blacks i saw were Somalies .. and they 're a cross mix of Black and Arabs .,,,,13607337_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well i think that fact that they 're Muslims goes to show that Arabs must have colonised that land. and Intermixed with the Existing somalies ..,,,,13607743_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
And they Speak Arabic .,,,,13607743_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I can only hope that today 's events will help teach the European people that they 're traveling down a very bad road ....,,,,13608162_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
More money for Norway !,,,,13608438_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Of course it sucks that we will perhaps have a left winged government that will throw most of that money away on immigrants and aid to african countries,,,,13608438_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Could a Norwegian poster give us Non Norwegains a quick run through of the likely or possible turnout of the Election .,,,,13608459_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I think having free healthcare and free education should be a given if you 're a citizen of the country you 're in and you 're not an undesirable .,,,,13608520_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm not sure .,,,,13608558_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I have read that one of the suspects was blond and in another article they were described them as ' pale youngsters ' .,,,,13608558_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I think anyone who wants to give up the Swedish welfare state is an enemy of Sweden and certainly no nationalist .,,,,13608768_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
No, it 's not possible .,,,13609323_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Read the earlier posts and see that there are still lots of non-whites coming to Denmark .,,,,13609323_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It looks like our friend Krekar will be winning lots of votes for anti-immigrant parties in Norway 's upcoming election .,,,,13609553_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Way to go !,,,,13609553_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's people like this that are the face that represents the filth of Islam .,,,,13609554_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
He 's gone .,,,,13609554_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
And all the others should go to .,,,,13609554_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I saw it on friday Thats just about the right impression ( i believe ) one should have about them .,,,,13609582_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real shocking ... i was realy upset afterwards,,,,13609582_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I've never heard of this but I guess that it would be based on the amount of food our country produces .,,,,13609953_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
We do import more food than we export .,,,,13609953_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I do n't dare to look at them !,,,,13610248_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
You should see what my grandma 's hair looked like 50 years ago ...,,,,13610248_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strange more people ca n't see the problem !,,,,13610403_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I blame the school with all it 's ethicts and multicult loving teachers , i 'm saving as many pupils i can , but i fear that 's not enught,,13610403_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Britain ..,,,,13610759_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predictions have been forecast at around 2060-2090 .,,,,13610759_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
To be honest .. it frightens the living hell outta me .,,,,13610759_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
We must do something .. and soon .,,,,13610759_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I accidentally pushed some button , I do n't know which .,,,13611468_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The title is White Nationalist com , but it should read White Nationalist companies .,,,13611468_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Did the message vanish ?,,,,13611468_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eldritch and myself went early to the harbour , but all the boats were cancelled on account of rough weather .,,,13611752_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
One day , brother ... one day .,,,13611752_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Going next year does n't sound half bad ..,,,,13612276_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing From Finland does n't kick my ass and throw me overboard ... coming or going .,,,,13612276_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,,,,13612276_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I've seen on the web he is making a new horror film called `` it waits '' but cant find that much about it,,,,13613228_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unless I 'm looking at the wrong pictures , Ari looks more White than the Crown Prince , and looks more nordic than his wife .,,13613797_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
That is tall for a lassigie .,,,,13613956_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
That is why I asked for I figured you would be eithre very wee or very not so wee .,,,,13613956_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
!!!!!!!!!,,,,13614379_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Are you trying to kill me ?,,,,13614379_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I have tears in my eyes from laughing so hard ... that was hilarious , Theoden .,,,13614379_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shocking This is a similiar incident to that of a Boy in England recently who was killed by Muslims for wearing an England Shirt .,,,,13614693_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
To be honest .. i dont think this Muslim killed him because he thought the swedish boy looked like a racist ... it was probably just an excuse .,,,,13615314_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I thought they agreed they wouldn t do the Salem march this year because his parents didn t want the media attention ?,,,,13615431_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jag har inte själv varit med någon gång men jag har stor respekt för de som deltar .,,,,13615431_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personally I think the Nordic royalities should marry other Nordic ( or Germanic ) people , although I did n't watch it on TV or do I have nothing against Mary or Australians .,,,13615442_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Some of them claim that they would like to go back home one day but after a few years in Finland they will no longer have this wish .,,,,13615812_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
that prince who married that asian is a freak. imagine his half and half kids growing up and trying to marry into other royal families,,,,13616113_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
THEY ARE NOT ODD !!!!,,,,13616429_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
